Date,USD
1/1/2000,553.13
2/1/2000,552.04
3/1/2000,523.77
4/1/2000,523.77
5/1/2000,528.13
6/1/2000,555.93
7/1/2000,528.13
8/1/2000,555.48
9/1/2000,560.53
10/1/2000,528.13
11/1/2000,525.48
12/1/2000,525.48
13/01/2000,525.48
14/01/2000,525.7
15/01/2000,555.62
16/01/2000,555.69
17/01/2000,525.7
18/01/2000,524.55
19/01/2000,524.55
20/01/2000,524.55
21/01/2000,524.55
22/01/2000,555.08
23/01/2000,555.37
24/01/2000,528.93
25/01/2000,528.93
26/01/2000,528.93
27/01/2000,530.92
28/01/2000,529.02
29/01/2000,550.52
30/01/2000,552.18
31/01/2000,529.02
1/2/2000,528.45
2/2/2000,528.45
3/2/2000,528.45
4/2/2000,528.45
7/2/2000,528.19
8/2/2000,527.44
9/2/2000,527.16
10/2/2000,526.67
11/2/2000,527.14
14/02/2000,527.14
15/02/2000,527.14
16/02/2000,527.14
17/02/2000,527.78
18/02/2000,527.78
21/02/2000,527.78
22/02/2000,528.09
23/02/2000,528.09
24/02/2000,528.38
25/02/2000,528.78
28/02/2000,528.78
29/02/2000,527.84
1/3/2000,527.56
2/3/2000,527.13
3/3/2000,526.73
6/3/2000,525.52
7/3/2000,525.52
8/3/2000,525.52
9/3/2000,526.09
10/3/2000,527.53
13/03/2000,527.53
14/03/2000,527.93
15/03/2000,527.93
16/03/2000,528.63
17/03/2000,528.63
20/03/2000,528.63
21/03/2000,528.11
22/03/2000,528.11
23/03/2000,528.11
24/03/2000,527.88
27/03/2000,527.88
28/03/2000,527.97
29/03/2000,527.61
30/03/2000,527.61
31/03/2000,527.61
3/4/2000,527.61
4/4/2000,528.34
5/4/2000,529.45
6/4/2000,529.45
10/4/2000,529.45
11/4/2000,530.47
12/4/2000,531.36
13/04/2000,531.36
14/04/2000,532.5
17/04/2000,532.5
18/04/2000,532.4
19/04/2000,532.4
20/04/2000,532.35
21/04/2000,532.15
25/04/2000,531.85
26/04/2000,531.04
27/04/2000,530.72
28/04/2000,530.72
29/04/2000,530.72
1/5/2000,530.72
2/5/2000,530.53
3/5/2000,530.53
4/5/2000,531.1
5/5/2000,531.1
6/5/2000,531.33
10/5/2000,532.25
11/5/2000,533.74
12/5/2000,534.61
15/05/2000,534.53
16/05/2000,534.69
17/05/2000,534.59
18/05/2000,535.98
19/05/2000,536.11
22/05/2000,536.33
23/05/2000,536.33
24/05/2000,535.91
25/05/2000,535.75
26/05/2000,535.75
29/05/2000,536.05
30/05/2000,536.55
31/05/2000,536.55
1/6/2000,536.62
2/6/2000,537.44
5/6/2000,537.79
6/6/2000,538.74
7/6/2000,540.22
8/6/2000,540.47
9/6/2000,541.39
12/6/2000,541.39
13/06/2000,542.44
14/06/2000,543.94
15/06/2000,545.1
16/06/2000,545.6
19/06/2000,545.6
20/06/2000,546.1
21/06/2000,547.15
22/06/2000,547.15
23/06/2000,547.15
26/06/2000,546.98
27/06/2000,546.98
28/06/2000,547.12
29/06/2000,547.12
30/06/2000,547.89
3/7/2000,547.93
4/7/2000,548.53
6/7/2000,548.53
7/7/2000,548.53
10/7/2000,548.03
11/7/2000,548.03
12/7/2000,548.23
13/07/2000,548.23
14/07/2000,548.39
17/07/2000,548.6
18/07/2000,548.25
19/07/2000,548.02
20/07/2000,548.53
21/07/2000,548.53
24/07/2000,548.53
25/07/2000,548.25
26/07/2000,548.25
27/07/2000,547.55
28/07/2000,547.55
31/07/2000,545.75
1/8/2000,545
2/8/2000,543.85
3/8/2000,543.85
4/8/2000,542.53
7/8/2000,539.95
8/8/2000,538
9/8/2000,537
10/8/2000,537
11/8/2000,537
14/08/2000,537
15/08/2000,537
16/08/2000,538.61
17/08/2000,539.24
18/08/2000,540.6
21/08/2000,541.29
22/08/2000,541.8
23/08/2000,541.36
24/08/2000,541.9
25/08/2000,541.74
28/08/2000,542.16
29/08/2000,542.16
30/08/2000,541.96
31/08/2000,540.17
1/9/2000,538.71
4/9/2000,537.92
5/9/2000,539.24
6/9/2000,539.68
7/9/2000,540.2
8/9/2000,541.92
11/9/2000,543.52
12/9/2000,543.52
13/09/2000,543.32
14/09/2000,542.24
15/09/2000,540.67
18/09/2000,539.82
19/09/2000,539.27
20/09/2000,538.9
22/09/2000,538.64
25/09/2000,538.5
26/09/2000,539.15
27/09/2000,538.81
28/09/2000,538.02
29/09/2000,537.18
30/09/2000,536.42
2/10/2000,535.94
3/10/2000,536.8
4/10/2000,536.37
5/10/2000,536.64
6/10/2000,538.37
9/10/2000,538.98
10/10/2000,540.07
11/10/2000,540.69
12/10/2000,541.02
13/10/2000,546.15
16/10/2000,547.19
17/10/2000,547.61
18/10/2000,547.61
19/10/2000,548.46
20/10/2000,548.46
23/10/2000,549.12
24/10/2000,549.72
25/10/2000,549.72
26/10/2000,550.42
27/10/2000,551.16
28/10/2000,551.21
30/10/2000,551.21
31/10/2000,551.43
1/11/2000,551.63
2/11/2000,552.04
3/11/2000,552.56
6/11/2000,553.28
7/11/2000,554.29
8/11/2000,558.43
9/11/2000,560.53
10/11/2000,559.34
13/11/2000,557.43
14/11/2000,557.35
15/11/2000,556.83
16/11/2000,555.69
17/11/2000,555.62
20/11/2000,555.72
21/11/2000,555.72
22/11/2000,555.72
23/11/2000,555.37
24/11/2000,555.37
27/11/2000,555.37
28/11/2000,553.87
29/11/2000,553.97
30/11/2000,553.97
1/12/2000,553.13
4/12/2000,553.13
5/12/2000,554.53
6/12/2000,555.93
7/12/2000,555.93
8/12/2000,555.48
11/12/2000,555.81
12/12/2000,556.55
13/12/2000,557.12
14/12/2000,556.47
15/12/2000,555.62
18/12/2000,555.62
19/12/2000,555.25
20/12/2000,555.25
21/12/2000,555.08
22/12/2000,555.08
25/12/2000,553.94
26/12/2000,553.94
27/12/2000,551.86
28/12/2000,551.86
29/12/2000,550.52
30/12/2000,552.18
31/12/2000,552.18
3/1/2001,552.18
4/1/2001,552.18
5/1/2001,553.7
8/1/2001,552.65
9/1/2001,550.16
10/1/2001,549.98
11/1/2001,550.67
12/1/2001,551.61
15/01/2001,554.14
16/01/2001,556.3
17/01/2001,554.43
18/01/2001,555.17
19/01/2001,554.57
22/01/2001,553.16
23/01/2001,553.66
24/01/2001,553.88
25/01/2001,552.58
26/01/2001,555.58
29/01/2001,555.76
30/01/2001,555.48
31/01/2001,554.29
1/2/2001,554.29
2/2/2001,553.74
5/2/2001,553.74
6/2/2001,553.39
7/2/2001,552.86
8/2/2001,552.2
9/2/2001,552.37
12/2/2001,552.69
13/02/2001,552.52
14/02/2001,552.19
15/02/2001,552.05
16/02/2001,552.05
19/02/2001,552.05
20/02/2001,552.05
21/02/2001,551.84
22/02/2001,551.65
23/02/2001,551.65
26/02/2001,551.79
27/02/2001,550.02
28/02/2001,548.35
1/3/2001,545.94
2/3/2001,544.63
5/3/2001,541.82
6/3/2001,541.82
7/3/2001,542.04
9/3/2001,542.55
12/3/2001,543.83
13/03/2001,545.95
14/03/2001,549.26
15/03/2001,549.39
16/03/2001,550.43
19/03/2001,548.9
20/03/2001,548.65
21/03/2001,548.2
22/03/2001,548.01
23/03/2001,547.59
26/03/2001,546.35
27/03/2001,545.79
28/03/2001,545.56
29/03/2001,545.3
30/03/2001,544.68
2/4/2001,544.17
3/4/2001,545.48
4/4/2001,546.41
5/4/2001,546.58
6/4/2001,547.9
9/4/2001,547.56
10/4/2001,547.78
11/4/2001,548.7
12/4/2001,548.2
13/04/2001,548.13
16/04/2001,548.26
17/04/2001,548.3
18/04/2001,548.27
19/04/2001,547.35
20/04/2001,548.71
23/04/2001,548.5
25/04/2001,548.61
26/04/2001,548.17
27/04/2001,548.71
30/04/2001,548.57
2/5/2001,549
3/5/2001,548.78
4/5/2001,549.45
7/5/2001,550.09
8/5/2001,550.76
10/5/2001,551.23
11/5/2001,553.64
14/05/2001,553.89
15/05/2001,554.3
16/05/2001,554.42
17/05/2001,555.62
18/05/2001,555.43
21/05/2001,556.3
22/05/2001,555.99
23/05/2001,556.17
24/05/2001,555.38
25/05/2001,555.38
29/05/2001,555.38
30/05/2001,554.68
31/05/2001,556.23
1/6/2001,555.57
4/6/2001,554.81
5/6/2001,555.52
6/6/2001,555.52
7/6/2001,555.75
8/6/2001,556.08
11/6/2001,555.56
12/6/2001,555.05
13/06/2001,554.56
14/06/2001,554.67
15/06/2001,554.67
18/06/2001,554.86
19/06/2001,554.86
20/06/2001,555.33
21/06/2001,555.43
25/06/2001,555.8
26/06/2001,555.61
27/06/2001,555.11
28/06/2001,554.55
29/06/2001,554.11
2/7/2001,554.63
3/7/2001,554.21
4/7/2001,555.05
6/7/2001,554.12
9/7/2001,554.59
10/7/2001,554.52
11/7/2001,553.46
12/7/2001,553.4
13/07/2001,553.58
16/07/2001,553.44
17/07/2001,553.51
18/07/2001,553.51
19/07/2001,554.32
20/07/2001,554.45
23/07/2001,554.32
24/07/2001,553.71
25/07/2001,553.9
26/07/2001,553.9
27/07/2001,554.22
30/07/2001,554.27
31/07/2001,553.85
1/8/2001,553.67
2/8/2001,553.36
3/8/2001,553.49
6/8/2001,553.49
7/8/2001,552.89
8/8/2001,552.89
9/8/2001,552.89
10/8/2001,554
13/08/2001,554
14/08/2001,554
15/08/2001,554
16/08/2001,554.3
17/08/2001,554.3
20/08/2001,554.87
21/08/2001,556
22/08/2001,556.5
23/08/2001,556.5
24/08/2001,556.5
27/08/2001,556.5
28/08/2001,554.65
29/08/2001,554.65
30/08/2001,555
31/08/2001,555
3/9/2001,554.59
4/9/2001,553.6
5/9/2001,554.06
6/9/2001,553.95
7/9/2001,554.23
10/9/2001,553.66
11/9/2001,554.42
12/9/2001,554.77
13/09/2001,554.77
14/09/2001,553.89
17/09/2001,553.81
18/09/2001,553.92
19/09/2001,553.32
20/09/2001,553.93
24/09/2001,553.93
25/09/2001,554.09
26/09/2001,554.09
27/09/2001,554.09
28/09/2001,554.14
1/10/2001,554.14
2/10/2001,554.14
3/10/2001,555.58
4/10/2001,555.58
5/10/2001,558.44
8/10/2001,558.44
9/10/2001,558.44
10/10/2001,558.44
11/10/2001,559.9
12/10/2001,559.97
15/10/2001,561.57
16/10/2001,561.73
17/10/2001,563.46
18/10/2001,564.31
19/10/2001,564.8
22/10/2001,563.11
23/10/2001,563.11
24/10/2001,563.11
25/10/2001,563.23
26/10/2001,563.02
27/10/2001,563.02
28/10/2001,563.02
29/10/2001,563.02
30/10/2001,563.02
31/10/2001,563.02
1/11/2001,563.14
2/11/2001,563.14
5/11/2001,563.14
6/11/2001,563.14
7/11/2001,563.67
8/11/2001,563.67
9/11/2001,563.67
12/11/2001,563.67
13/11/2001,564.38
14/11/2001,564.52
15/11/2001,564.68
16/11/2001,564.32
19/11/2001,564.65
20/11/2001,564.73
21/11/2001,565.17
22/11/2001,565.55
23/11/2001,565.25
24/11/2001,565.25
25/11/2001,565.25
26/11/2001,565.73
27/11/2001,565.81
28/11/2001,566.32
29/11/2001,566.51
30/11/2001,566.51
3/12/2001,566.51
4/12/2001,566.51
5/12/2001,566.51
6/12/2001,566.51
7/12/2001,566.51
10/12/2001,566.2
11/12/2001,565.85
12/12/2001,564.94
13/12/2001,564.76
14/12/2001,564.45
17/12/2001,564.86
18/12/2001,564.86
19/12/2001,564.86
20/12/2001,564.86
21/12/2001,564.86
24/12/2001,564.51
25/12/2001,563.62
26/12/2001,563.37
27/12/2001,562.49
28/12/2001,562.2
29/12/2001,561.81
30/12/2001,561.81
31/12/2001,561.81
3/1/2002,561.81
4/1/2002,561.81
7/1/2002,562.15
8/1/2002,562.55
9/1/2002,563.01
10/1/2002,563.7
11/1/2002,564.15
14/01/2002,564.6
15/01/2002,565.06
16/01/2002,565.48
17/01/2002,565.48
18/01/2002,565.98
21/01/2002,565.16
22/01/2002,564.86
23/01/2002,564.44
24/01/2002,564.27
25/01/2002,564.18
28/01/2002,563.85
29/01/2002,564.46
30/01/2002,564.34
31/01/2002,564.39
1/2/2002,563.99
4/2/2002,563.84
5/2/2002,563.18
6/2/2002,563.28
7/2/2002,564.21
8/2/2002,564.09
11/2/2002,564.25
12/2/2002,564.05
13/02/2002,564.42
14/02/2002,565
15/02/2002,565.53
18/02/2002,565.53
19/02/2002,565.27
20/02/2002,565.84
21/02/2002,565.84
22/02/2002,566.86
23/02/2002,566.86
25/02/2002,566.86
26/02/2002,566.86
27/02/2002,566.96
28/02/2002,568.18
1/3/2002,568.18
4/3/2002,568.18
5/3/2002,567.71
6/3/2002,568.68
7/3/2002,568.68
11/3/2002,569.45
12/3/2002,570.1
13/03/2002,570.55
14/03/2002,571.12
15/03/2002,571.57
18/03/2002,571.57
19/03/2002,571.98
20/03/2002,572.66
21/03/2002,572.84
22/03/2002,573.58
25/03/2002,573.98
26/03/2002,574.82
27/03/2002,575.12
28/03/2002,575.55
29/03/2002,575.96
30/03/2002,576.96
31/03/2002,576.96
1/4/2002,576.96
2/4/2002,577.26
3/4/2002,577.56
4/4/2002,577.56
5/4/2002,577.88
8/4/2002,577.88
9/4/2002,578.28
10/4/2002,578.28
11/4/2002,578.18
12/4/2002,577.22
15/04/2002,577.22
16/04/2002,577.22
17/04/2002,577.76
18/04/2002,578.46
19/04/2002,578.86
20/04/2002,578.86
22/04/2002,578.86
23/04/2002,578.97
25/04/2002,579.09
26/04/2002,579.79
27/04/2002,579.79
29/04/2002,579.79
30/04/2002,579.34
1/5/2002,579.34
2/5/2002,579.34
6/5/2002,579.75
7/5/2002,580.07
8/5/2002,580.84
10/5/2002,580.84
13/05/2002,580.27
14/05/2002,580.58
15/05/2002,580.93
16/05/2002,580.93
17/05/2002,580.53
20/05/2002,580.53
21/05/2002,580.87
22/05/2002,580.87
23/05/2002,581.14
24/05/2002,581.14
27/05/2002,581.48
28/05/2002,581.48
29/05/2002,581.82
30/05/2002,582.04
31/05/2002,582.22
3/6/2002,582.22
4/6/2002,582.22
5/6/2002,582.38
6/6/2002,582.38
7/6/2002,581.92
10/6/2002,581.92
11/6/2002,582.03
12/6/2002,582.32
13/06/2002,582.58
14/06/2002,582.83
17/06/2002,582.54
18/06/2002,582.84
19/06/2002,580.88
20/06/2002,580.88
21/06/2002,578.83
24/06/2002,578.83
25/06/2002,578.65
26/06/2002,578.53
27/06/2002,578.53
28/06/2002,577.14
29/06/2002,577.14
30/06/2002,577.14
1/7/2002,575.35
2/7/2002,573.79
3/7/2002,572.14
4/7/2002,569.39
8/7/2002,567.88
9/7/2002,568.1
10/7/2002,568.52
11/7/2002,568.52
12/7/2002,568.52
15/07/2002,565.74
16/07/2002,565.74
17/07/2002,565.5
18/07/2002,565.2
19/07/2002,562.36
22/07/2002,562.64
23/07/2002,560.57
24/07/2002,560.97
25/07/2002,560.97
26/07/2002,561.95
29/07/2002,561.95
30/07/2002,561.67
31/07/2002,561.53
1/8/2002,561.16
2/8/2002,560.55
5/8/2002,560.37
6/8/2002,560.02
7/8/2002,559.49
8/8/2002,559
9/8/2002,558.46
12/8/2002,558.46
13/08/2002,558.46
14/08/2002,558.13
15/08/2002,558.13
16/08/2002,558.2
19/08/2002,558.47
20/08/2002,558.04
21/08/2002,557.33
22/08/2002,557.75
23/08/2002,557.98
26/08/2002,557.66
27/08/2002,557.66
28/08/2002,557.92
29/08/2002,557.38
30/08/2002,557
31/08/2002,557
2/9/2002,556.49
3/9/2002,555.92
4/9/2002,556.23
5/9/2002,555.98
6/9/2002,555.24
9/9/2002,555.08
10/9/2002,555.62
11/9/2002,556.39
12/9/2002,557.78
13/09/2002,557.78
16/09/2002,557.78
17/09/2002,557.9
18/09/2002,557.9
19/09/2002,558
20/09/2002,562.2
23/09/2002,571
24/09/2002,575.51
25/09/2002,579.03
26/09/2002,580.18
27/09/2002,580.18
28/09/2002,580.18
29/09/2002,580.18
30/09/2002,580.18
1/10/2002,574.4
2/10/2002,579.06
3/10/2002,579.83
4/10/2002,579.06
7/10/2002,581.57
8/10/2002,581.57
9/10/2002,581.57
10/10/2002,581.92
11/10/2002,581.92
14/10/2002,581.92
15/10/2002,581.92
16/10/2002,582
17/10/2002,582
18/10/2002,582
21/10/2002,582.25
22/10/2002,582.25
23/10/2002,582.25
24/10/2002,582.35
25/10/2002,582.46
26/10/2002,582.46
27/10/2002,582.46
28/10/2002,582.46
29/10/2002,582.63
30/10/2002,582.74
31/10/2002,582.74
1/11/2002,582.74
4/11/2002,582.63
5/11/2002,582.85
6/11/2002,583.2
7/11/2002,583.2
8/11/2002,583.26
11/11/2002,583.26
12/11/2002,583.26
13/11/2002,583.31
14/11/2002,583.48
15/11/2002,583.48
18/11/2002,583.69
19/11/2002,584.27
20/11/2002,584.41
21/11/2002,584.92
22/11/2002,585.28
25/11/2002,585.67
26/11/2002,585.67
27/11/2002,585.81
28/11/2002,585.81
29/11/2002,585.81
30/11/2002,585.81
2/12/2002,585.81
3/12/2002,585.81
4/12/2002,586.51
5/12/2002,586.51
6/12/2002,586.15
9/12/2002,586.44
10/12/2002,586.79
11/12/2002,586.92
12/12/2002,586.92
13/12/2002,586.35
16/12/2002,585.51
17/12/2002,585.15
18/12/2002,584.88
19/12/2002,584
20/12/2002,582.52
23/12/2002,582.16
24/12/2002,582.16
25/12/2002,582.22
26/12/2002,582
27/12/2002,582.2
29/12/2002,583.65
30/12/2002,584.89
7/1/2003,585.1
8/1/2003,586.63
9/1/2003,579.03
10/1/2003,582.48
13/01/2003,582.48
14/01/2003,582.48
15/01/2003,582.17
16/01/2003,581
17/01/2003,582
20/01/2003,582
21/01/2003,582
22/01/2003,582
23/01/2003,582.25
24/01/2003,584
25/01/2003,584
27/01/2003,584.23
29/01/2003,584.44
30/01/2003,584.64
31/01/2003,584.73
3/2/2003,585.46
4/2/2003,584.65
5/2/2003,585.52
6/2/2003,584.7
7/2/2003,586
10/2/2003,586.41
11/2/2003,586.1
12/2/2003,585.89
13/02/2003,586.23
14/02/2003,585.81
17/02/2003,585.96
18/02/2003,585.96
20/02/2003,586.21
21/02/2003,586.56
24/02/2003,587.36
25/02/2003,587.7
26/02/2003,587.81
27/02/2003,588.12
28/02/2003,588.46
3/3/2003,588.85
4/3/2003,588.99
6/3/2003,588.99
7/3/2003,588.85
10/3/2003,589.25
11/3/2003,589.88
12/3/2003,590.23
13/03/2003,590.93
14/03/2003,591.53
15/03/2003,591.53
16/03/2003,591.53
17/03/2003,591.76
18/03/2003,591.76
19/03/2003,591.76
20/03/2003,591.61
21/03/2003,591.51
24/03/2003,591.22
25/03/2003,590.64
26/03/2003,590.55
27/03/2003,590.23
28/03/2003,589.52
29/03/2003,589.52
30/03/2003,589.52
31/03/2003,589.52
1/4/2003,589.02
2/4/2003,588.56
3/4/2003,588.56
4/4/2003,588.43
7/4/2003,588.21
8/4/2003,588
9/4/2003,588.89
10/4/2003,589.03
11/4/2003,588.88
14/04/2003,588.69
15/04/2003,588.11
16/04/2003,588.31
17/04/2003,588.23
18/04/2003,588.01
21/04/2003,587.54
22/04/2003,587.67
23/04/2003,587.67
25/04/2003,587.54
26/04/2003,587.54
28/04/2003,587.37
29/04/2003,587.15
30/04/2003,587.01
2/5/2003,586.7
5/5/2003,586.51
6/5/2003,586.51
7/5/2003,587.18
8/5/2003,587.18
12/5/2003,586.67
13/05/2003,587.13
14/05/2003,586.6
15/05/2003,586.73
16/05/2003,586.12
19/05/2003,585.96
20/05/2003,585.8
21/05/2003,585.38
22/05/2003,585.33
23/05/2003,585.11
26/05/2003,585
27/05/2003,584.45
29/05/2003,584.69
30/05/2003,585.04
31/05/2003,585.04
2/6/2003,585.27
3/6/2003,585.27
4/6/2003,585
5/6/2003,585
6/6/2003,585
9/6/2003,584.74
10/6/2003,584.59
11/6/2003,584.94
12/6/2003,585.07
13/06/2003,585.07
16/06/2003,585.42
17/06/2003,585.12
18/06/2003,585.48
19/06/2003,585.48
20/06/2003,585.48
23/06/2003,585.97
24/06/2003,585.74
25/06/2003,585.54
26/06/2003,585.1
27/06/2003,585.16
28/06/2003,585.16
29/06/2003,585.16
30/06/2003,584.8
1/7/2003,584.43
2/7/2003,584.81
3/7/2003,584.51
4/7/2003,584.1
7/7/2003,583.81
8/7/2003,584.03
9/7/2003,583.51
10/7/2003,583.02
11/7/2003,583.02
14/07/2003,582.52
15/07/2003,581.96
16/07/2003,580.49
17/07/2003,579.03
18/07/2003,577.52
21/07/2003,576.4
22/07/2003,575.72
23/07/2003,574.97
24/07/2003,574.61
25/07/2003,574.48
28/07/2003,574.48
29/07/2003,574.14
30/07/2003,574
31/07/2003,574
1/8/2003,573.76
4/8/2003,573.76
5/8/2003,573.28
6/8/2003,574.75
7/8/2003,574.88
8/8/2003,576.91
11/8/2003,577.48
13/08/2003,577.48
14/08/2003,577.48
15/08/2003,578.29
18/08/2003,578.46
19/08/2003,578.46
20/08/2003,578.86
21/08/2003,579.12
22/08/2003,580.56
25/08/2003,579.96
26/08/2003,580.59
27/08/2003,581.3
28/08/2003,581.21
29/08/2003,581.21
30/08/2003,581.21
31/08/2003,581.21
1/9/2003,580.66
2/9/2003,580.52
3/9/2003,580.87
4/9/2003,581.43
5/9/2003,581.43
8/9/2003,580.43
9/9/2003,580.98
10/9/2003,579.72
11/9/2003,579.72
12/9/2003,573.58
15/09/2003,573.58
16/09/2003,573.86
17/09/2003,567.13
18/09/2003,567.58
19/09/2003,569.7
22/09/2003,570.47
23/09/2003,571.05
24/09/2003,571.2
25/09/2003,570.95
26/09/2003,571.44
29/09/2003,571.95
30/09/2003,570.13
1/10/2003,570.57
2/10/2003,570.57
3/10/2003,570.93
6/10/2003,570.93
7/10/2003,572.6
8/10/2003,572.39
9/10/2003,567.12
10/10/2003,567.12
13/10/2003,567.12
14/10/2003,566.78
15/10/2003,566.78
16/10/2003,560.84
17/10/2003,560.84
20/10/2003,560.84
21/10/2003,560.84
22/10/2003,557.11
23/10/2003,557.11
24/10/2003,557.51
27/10/2003,557.91
28/10/2003,557.91
29/10/2003,558.34
30/10/2003,558.34
31/10/2003,558.34
3/11/2003,559.11
4/11/2003,559.67
5/11/2003,560.55
6/11/2003,561.5
7/11/2003,563
10/11/2003,563.82
11/11/2003,565.17
12/11/2003,565.45
13/11/2003,565.45
14/11/2003,565.58
17/11/2003,565.58
18/11/2003,565.58
19/11/2003,565.58
20/11/2003,565.19
21/11/2003,565.04
24/11/2003,565.94
25/11/2003,566.43
26/11/2003,566.6
27/11/2003,566.42
28/11/2003,566.17
29/11/2003,566.17
30/11/2003,566.17
1/12/2003,566.17
2/12/2003,566.55
3/12/2003,566.55
4/12/2003,566.34
5/12/2003,566.53
8/12/2003,566.53
9/12/2003,566.53
10/12/2003,568.01
11/12/2003,567.71
12/12/2003,567.34
15/12/2003,566.9
16/12/2003,566.74
17/12/2003,566.12
18/12/2003,565.79
19/12/2003,565.21
22/12/2003,563.88
23/12/2003,562.16
24/12/2003,561.52
25/12/2003,562
26/12/2003,562.83
29/12/2003,563.27
30/12/2003,566
5/1/2004,568.48
7/1/2004,568.48
8/1/2004,569.07
9/1/2004,568.96
12/1/2004,569.78
13/01/2004,569.74
14/01/2004,569.55
15/01/2004,568.94
16/01/2004,569.66
19/01/2004,570
20/01/2004,568.98
21/01/2004,568.67
22/01/2004,568.35
23/01/2004,568.11
26/01/2004,567.82
27/01/2004,567.47
29/01/2004,566.25
30/01/2004,566.04
31/01/2004,566.04
2/2/2004,565.47
3/2/2004,565.31
4/2/2004,565.31
5/2/2004,564.54
6/2/2004,564.37
9/2/2004,564.45
10/2/2004,564.71
11/2/2004,564.44
12/2/2004,564.25
13/02/2004,563.84
16/02/2004,563.61
17/02/2004,563.61
18/02/2004,563.52
19/02/2004,563.94
20/02/2004,564.07
23/02/2004,564.07
24/02/2004,564.45
25/02/2004,564.23
26/02/2004,564.6
27/02/2004,564.32
28/02/2004,564.32
1/3/2004,563.75
2/3/2004,564.11
3/3/2004,564.8
4/3/2004,564.3
5/3/2004,564.66
9/3/2004,564.74
10/3/2004,564.79
11/3/2004,565.03
12/3/2004,562.42
15/03/2004,562.19
16/03/2004,562.3
17/03/2004,561.87
18/03/2004,562.78
19/03/2004,562.67
22/03/2004,562.38
23/03/2004,562.29
24/03/2004,561.55
25/03/2004,561.62
26/03/2004,561.87
29/03/2004,561.43
30/03/2004,561.55
31/03/2004,561.55
1/4/2004,561.29
2/4/2004,560.93
5/4/2004,560.46
6/4/2004,559.98
7/4/2004,559.98
8/4/2004,560.27
9/4/2004,560.06
12/4/2004,560
13/04/2004,558.82
14/04/2004,558.61
15/04/2004,558.54
16/04/2004,558.16
19/04/2004,557.59
20/04/2004,559.52
21/04/2004,557.26
22/04/2004,555.8
23/04/2004,555.16
26/04/2004,552.96
27/04/2004,551.88
28/04/2004,548.94
29/04/2004,547.69
30/04/2004,547.11
3/5/2004,547.92
4/5/2004,547.77
5/5/2004,548.81
6/5/2004,550.47
7/5/2004,554.56
10/5/2004,555.08
11/5/2004,555.59
12/5/2004,556.65
13/05/2004,556.89
14/05/2004,557.45
17/05/2004,556.81
18/05/2004,556.81
19/05/2004,555.37
20/05/2004,553.97
21/05/2004,553.18
24/05/2004,550.66
25/05/2004,549.44
26/05/2004,548.95
27/05/2004,548.4
31/05/2004,548.4
1/6/2004,548.12
2/6/2004,548.02
3/6/2004,547.01
4/6/2004,546.24
7/6/2004,545.57
8/6/2004,545.72
9/6/2004,545.72
10/6/2004,545.86
11/6/2004,546.08
14/06/2004,546.59
15/06/2004,546.83
16/06/2004,546.12
17/06/2004,545.63
18/06/2004,545.02
21/06/2004,544.25
22/06/2004,542.68
23/06/2004,541.84
24/06/2004,540.57
25/06/2004,539.25
28/06/2004,538.13
29/06/2004,535.99
30/06/2004,534.49
1/7/2004,534.49
2/7/2004,533.9
7/7/2004,534.88
8/7/2004,533.98
9/7/2004,532.98
12/7/2004,531.85
13/07/2004,531.18
14/07/2004,529.91
15/07/2004,527.99
16/07/2004,524.07
19/07/2004,522.37
20/07/2004,520.06
21/07/2004,512.02
22/07/2004,515.99
23/07/2004,521.87
26/07/2004,523.46
27/07/2004,523.74
28/07/2004,523.07
29/07/2004,520.57
30/07/2004,519.07
31/07/2004,519.07
2/8/2004,519.07
3/8/2004,519.12
4/8/2004,519.12
5/8/2004,518.57
6/8/2004,518.34
9/8/2004,518.51
10/8/2004,518.51
11/8/2004,519.1
12/8/2004,519.83
13/08/2004,519.24
16/08/2004,518.75
17/08/2004,518.05
18/08/2004,517.19
19/08/2004,516.84
20/08/2004,516.48
23/08/2004,516.08
24/08/2004,516.08
25/08/2004,516.4
26/08/2004,516.4
27/08/2004,515.56
30/08/2004,515.3
31/08/2004,515.3
1/9/2004,515.76
2/9/2004,515.76
3/9/2004,515.41
6/9/2004,515.62
7/9/2004,515.85
8/9/2004,515.85
9/9/2004,515.79
10/9/2004,514.86
13/09/2004,514.54
14/09/2004,514.65
15/09/2004,514.46
16/09/2004,513.54
17/09/2004,512.92
20/09/2004,512.43
22/09/2004,511.47
23/09/2004,509.76
24/09/2004,508.92
27/09/2004,513.73
28/09/2004,510.87
29/09/2004,510.87
30/09/2004,508.22
1/10/2004,507.85
4/10/2004,507.38
5/10/2004,506.38
6/10/2004,506.38
7/10/2004,506.38
8/10/2004,506.55
11/10/2004,506.55
12/10/2004,506.73
13/10/2004,506.73
14/10/2004,506.87
15/10/2004,506.62
18/10/2004,506.96
19/10/2004,506.96
20/10/2004,507.61
21/10/2004,507.61
22/10/2004,507.07
25/10/2004,505.59
26/10/2004,505.59
27/10/2004,505.26
28/10/2004,504.92
29/10/2004,504.27
1/11/2004,504.66
2/11/2004,504.13
3/11/2004,504.26
4/11/2004,504.26
5/11/2004,503.62
8/11/2004,503.62
9/11/2004,503.31
11/11/2004,503.44
12/11/2004,503.47
15/11/2004,503.16
16/11/2004,503.02
17/11/2004,502.6
18/11/2004,502.71
19/11/2004,502.14
